 # Time(s) Time(min) u(m/s)
    562.0000      9.3667     37.8670
    563.0000      9.3833     37.9248
    564.0000      9.4000     37.9826
    565.0000      9.4167     38.0403
    566.0000      9.4333     38.0981
    567.0000      9.4500     38.1558
    568.0000      9.4667     38.2135
    569.0000      9.4833     38.2712
    570.0000      9.5000     38.3289
    571.0000      9.5167     38.3866
    572.0000      9.5333     38.4442
    573.0000      9.5500     38.5019
    574.0000      9.5667     38.5596
    575.0000      9.5833     38.6172
    576.0000      9.6000     38.6748
    577.0000      9.6167     38.7324
    578.0000      9.6333     38.7900
    579.0000      9.6500     38.8476
    580.0000      9.6667     38.9052
    581.0000      9.6833     38.9627
    582.0000      9.7000     39.0203
    583.0000      9.7167     39.0778
    584.0000      9.7333     39.1354
    585.0000      9.7500     39.1929
    586.0000      9.7667     39.2504
    587.0000      9.7833     39.3079
    588.0000      9.8000     39.3654
    589.0000      9.8167     39.4228
    590.0000      9.8333     39.4803
    591.0000      9.8500     39.5378
    592.0000      9.8667     39.5952
    593.0000      9.8833     39.6526
    594.0000      9.9000     39.7100
    595.0000      9.9167     39.7674
    596.0000      9.9333     39.8248
    597.0000      9.9500     39.8822
    598.0000      9.9667     39.9396
    599.0000      9.9833     39.9969
    600.0000     10.0000     40.0543
    601.0000     10.0167     40.1116
    602.0000     10.0333     40.1689
    603.0000     10.0500     40.2262
    604.0000     10.0667     40.2836
    605.0000     10.0833     40.3408
    606.0000     10.1000     40.3981
    607.0000     10.1167     40.4554
    608.0000     10.1333     40.5126
    609.0000     10.1500     40.5699
    610.0000     10.1667     40.6271
    611.0000     10.1833     40.6843
    612.0000     10.2000     40.7415
    613.0000     10.2167     40.7987
    614.0000     10.2333     40.8559
    615.0000     10.2500     40.9131
    616.0000     10.2667     40.9703
    617.0000     10.2833     41.0274
    618.0000     10.3000     41.0846
    619.0000     10.3167     41.1417
    620.0000     10.3333     41.1988
    621.0000     10.3500     41.2559
    622.0000     10.3667     41.3130
    623.0000     10.3833     41.3701
    624.0000     10.4000     41.4272
    625.0000     10.4167     41.4842
    626.0000     10.4333     41.5413
    627.0000     10.4500     41.5983
    628.0000     10.4667     41.6553
    629.0000     10.4833     41.7123
    630.0000     10.5000     41.7693
    631.0000     10.5167     41.8263
    632.0000     10.5333     41.8833
    633.0000     10.5500     41.9403
    634.0000     10.5667     41.9972
    635.0000     10.5833     42.0542
    636.0000     10.6000     42.1111
    637.0000     10.6167     42.1680
    638.0000     10.6333     42.2250
    639.0000     10.6500     42.2819
    640.0000     10.6667     42.3387
    641.0000     10.6833     42.3956
    642.0000     10.7000     42.4525
    643.0000     10.7167     42.5093
    644.0000     10.7333     42.5662
    645.0000     10.7500     42.6230
    646.0000     10.7667     42.6798
    647.0000     10.7833     42.7366
    648.0000     10.8000     42.7934
    649.0000     10.8167     42.8502
    650.0000     10.8333     42.9070
    651.0000     10.8500     42.9638
    652.0000     10.8667     43.0205
    653.0000     10.8833     43.0773
    654.0000     10.9000     43.1340
    655.0000     10.9167     43.1907
    656.0000     10.9333     43.2474
    657.0000     10.9500     43.3041
    658.0000     10.9667     43.3608
    659.0000     10.9833     43.4175
    660.0000     11.0000     43.4742
    661.0000     11.0167     43.5308
    662.0000     11.0333     43.5875
    663.0000     11.0500     43.6441
    664.0000     11.0667     43.7007
    665.0000     11.0833     43.7573
    666.0000     11.1000     43.8139
    667.0000     11.1167     43.8705
    668.0000     11.1333     43.9271
    669.0000     11.1500     43.9836
    670.0000     11.1667     44.0402
    671.0000     11.1833     44.0967
    672.0000     11.2000     44.1532
    673.0000     11.2167     44.2097
    674.0000     11.2333     44.2663
    675.0000     11.2500     44.3227
    676.0000     11.2667     44.3792
    677.0000     11.2833     44.4357
    678.0000     11.3000     44.4921
    679.0000     11.3167     44.5486
    680.0000     11.3333     44.6050
    681.0000     11.3500     44.6615
    682.0000     11.3667     44.7179
    683.0000     11.3833     44.7743
    684.0000     11.4000     44.8307
    685.0000     11.4167     44.8871
    686.0000     11.4333     44.9434
    687.0000     11.4500     44.9998
    688.0000     11.4667     45.0561
    689.0000     11.4833     45.1125
    690.0000     11.5000     45.1688
    691.0000     11.5167     45.2251
    692.0000     11.5333     45.2814
    693.0000     11.5500     45.3377
    694.0000     11.5667     45.3940
    695.0000     11.5833     45.4502
    696.0000     11.6000     45.5065
    697.0000     11.6167     45.5627
    698.0000     11.6333     45.6190
    699.0000     11.6500     45.6752
    700.0000     11.6667     45.7314
    701.0000     11.6833     45.7876
    702.0000     11.7000     45.8438
    703.0000     11.7167     45.9000
    704.0000     11.7333     45.9561
    705.0000     11.7500     46.0123
    706.0000     11.7667     46.0684
    707.0000     11.7833     46.1246
    708.0000     11.8000     46.1807
    709.0000     11.8167     46.2368
    710.0000     11.8333     46.2929
    711.0000     11.8500     46.3490
    712.0000     11.8667     46.4051
    713.0000     11.8833     46.4611
    714.0000     11.9000     46.5172
    715.0000     11.9167     46.5732
    716.0000     11.9333     46.6292
    717.0000     11.9500     46.6853
    718.0000     11.9667     46.7413
    719.0000     11.9833     46.7973
    720.0000     12.0000     46.8533
    721.0000     12.0167     46.9092
    722.0000     12.0333     46.9652
    723.0000     12.0500     47.0212
    724.0000     12.0667     47.0771
    725.0000     12.0833     47.1330
    726.0000     12.1000     47.1890
    727.0000     12.1167     47.2449
    728.0000     12.1333     47.3008
    729.0000     12.1500     47.3566
    730.0000     12.1667     47.4125
    731.0000     12.1833     47.4684
    732.0000     12.2000     47.5242
    733.0000     12.2167     47.5801
    734.0000     12.2333     47.6359
    735.0000     12.2500     47.6917
    736.0000     12.2667     47.7475
    737.0000     12.2833     47.8033
    738.0000     12.3000     47.8591
    739.0000     12.3167     47.9149
    740.0000     12.3333     47.9707
    741.0000     12.3500     48.0264
    742.0000     12.3667     48.0821
    743.0000     12.3833     48.1379
    744.0000     12.4000     48.1936
    745.0000     12.4167     48.2493
    746.0000     12.4333     48.3050
    747.0000     12.4500     48.3607
    748.0000     12.4667     48.4164
    749.0000     12.4833     48.4720
    750.0000     12.5000     48.5277
    751.0000     12.5167     48.5833
    752.0000     12.5333     48.6389
    753.0000     12.5500     48.6946
    754.0000     12.5667     48.7502
    755.0000     12.5833     48.8058
    756.0000     12.6000     48.8613
    757.0000     12.6167     48.9169
    758.0000     12.6333     48.9725
    759.0000     12.6500     49.0280
    760.0000     12.6667     49.0836
    761.0000     12.6833     49.1391
    762.0000     12.7000     49.1946
    763.0000     12.7167     49.2501
    764.0000     12.7333     49.3056
    765.0000     12.7500     49.3611
    766.0000     12.7667     49.4166
    767.0000     12.7833     49.4720
    768.0000     12.8000     49.5275
    769.0000     12.8167     49.5829
    770.0000     12.8333     49.6384
    771.0000     12.8500     49.6938
    772.0000     12.8667     49.7492
    773.0000     12.8833     49.8046
    774.0000     12.9000     49.8600
    775.0000     12.9167     49.9154
    776.0000     12.9333     49.9707
    777.0000     12.9500     50.0261
    778.0000     12.9667     50.0814
    779.0000     12.9833     50.1367
    780.0000     13.0000     50.1921
    781.0000     13.0167     50.2474
    782.0000     13.0333     50.3027
    783.0000     13.0500     50.3580
    784.0000     13.0667     50.4132
    785.0000     13.0833     50.4685
    786.0000     13.1000     50.5237
    787.0000     13.1167     50.5790
    788.0000     13.1333     50.6342
    789.0000     13.1500     50.6894
    790.0000     13.1667     50.7446
    791.0000     13.1833     50.7998
    792.0000     13.2000     50.8550
    793.0000     13.2167     50.9102
    794.0000     13.2333     50.9654
    795.0000     13.2500     51.0205
    796.0000     13.2667     51.0757
    797.0000     13.2833     51.1308
    798.0000     13.3000     51.1859
    799.0000     13.3167     51.2410
    800.0000     13.3333     51.2961
    801.0000     13.3500     51.3512
    802.0000     13.3667     51.4063
    803.0000     13.3833     51.4613
    804.0000     13.4000     51.5164
    805.0000     13.4167     51.5714
    806.0000     13.4333     51.6265
    807.0000     13.4500     51.6815
    808.0000     13.4667     51.7365
    809.0000     13.4833     51.7915
    810.0000     13.5000     51.8465
    811.0000     13.5167     51.9015
    812.0000     13.5333     51.9564
    813.0000     13.5500     52.0114
    814.0000     13.5667     52.0663
    815.0000     13.5833     52.1213
    816.0000     13.6000     52.1762
    817.0000     13.6167     52.2311
    818.0000     13.6333     52.2860
    819.0000     13.6500     52.3409
    820.0000     13.6667     52.3958
    821.0000     13.6833     52.4506
    822.0000     13.7000     52.5055
    823.0000     13.7167     52.5603
    824.0000     13.7333     52.6152
    825.0000     13.7500     52.6700
    826.0000     13.7667     52.7248
    827.0000     13.7833     52.7796
    828.0000     13.8000     52.8344
    829.0000     13.8167     52.8892
    830.0000     13.8333     52.9439
    831.0000     13.8500     52.9987
    832.0000     13.8667     53.0534
    833.0000     13.8833     53.1082
    834.0000     13.9000     53.1629
    835.0000     13.9167     53.2176
    836.0000     13.9333     53.2723
    837.0000     13.9500     53.3270
    838.0000     13.9667     53.3817
    839.0000     13.9833     53.4364
    840.0000     14.0000     53.4910
    841.0000     14.0167     53.5457
    842.0000     14.0333     53.6003
    843.0000     14.0500     53.6549
    844.0000     14.0667     53.7096
    845.0000     14.0833     53.7642
    846.0000     14.1000     53.8188
    847.0000     14.1167     53.8733
    848.0000     14.1333     53.9279
    849.0000     14.1500     53.9825
